File ,Date/time ,ROI Ch,H/V,R1090,R1090_C,Over-,Over-,MTF50,MTF50P,MTF,Camera,Lens,FL,f-stop,Location,ISO,Misc.,Gamma, ,Chr Aber,Secondary,,Secondary,,EdgeRough,Shutter,Edge,Dark,Light,Under-
imatest_noise0.5_blur4.0.png,2022-06-21 00:11:43,1 Y,Horiz (V-edge), 8.00,  NaN, 43.1,-26.6,0.0643,0.0643,0.2908,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.084538,,,, , -1.736, 0.0000, 0.4302,  4.4
imatest_noise0.6_blur4.0.png,2022-06-21 00:11:43,1 Y,Horiz (V-edge), 9.23,  NaN, 21.6,-27.7,0.0616,0.0616,0.4944,,, , ,7% left of ctr, ,,0.500,  NaN, 0.57,MTF30,0.081825,,,, , -0.100, 0.0000, 0.4415,  9.4
imatest_noise0.7_blur4.0.png,2022-06-21 00:11:44,1 Y,Horiz (V-edge), 8.44,  NaN, 33.2,-25.0,0.0633,0.0633,0.4181,,, , ,7.2% left of ctr, ,,0.500,  NaN, 0.47,MTF30,0.080969,,,, ,  3.025, 0.0000, 0.4485,  6.8
imatest_noise0.8_blur4.0.png,2022-06-21 00:11:44,1 Y,Horiz (V-edge), 8.44,  NaN, 37.9,-27.6,0.0603,0.0603,0.2876,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.41,MTF30,0.079643,,,, ,  0.809, 0.0000, 0.4602, 10.7
imatest_noise0.9_blur4.0.png,2022-06-21 00:11:45,1 Y,Horiz (V-edge), 7.52,  NaN, 44.2,-27.9,0.0591,0.0591,0.8929,,, , ,7.2% left of ctr, ,,0.500,  NaN, 1.26,MTF30,0.07827,,,, ,  0.420, 0.0000, 0.4668, 10.1
imatest_noise1.0_blur4.0.png,2022-06-21 00:11:45,1 Y,Horiz (V-edge), 8.43,  NaN, 44.4,-27.6,0.0622,0.4875,0.3632,,, , ,7.3% left of ctr, ,,0.500,  NaN, 0.52,MTF30,0.082619,,,, ,  0.025, 0.0000, 0.4826, 19.9
imatest_noise0.0_blur4.5.png,2022-06-21 00:11:46,1 Y,Horiz (V-edge), 9.61,  NaN,  5.9,-26.6,0.0618,0.0618,0.0028,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.080568,,,, ,  2.625, 0.4128, 0.7212,  4.2
imatest_noise0.1_blur4.5.png,2022-06-21 00:11:46,1 Y,Horiz (V-edge), 9.74,  NaN,  5.9,-26.4,0.0621,0.0621,0.0534,,, , ,7% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.080847,,,, ,  3.400, 0.4172, 0.7230,  4.4
imatest_noise0.2_blur4.5.png,2022-06-21 00:11:47,1 Y,Horiz (V-edge), 9.47,  NaN, 10.0,-26.0,0.0628,0.0628,0.0664,,, , ,7% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.081284,,,, ,  4.866, 0.4235, 0.7205,  3.9
imatest_noise0.3_blur4.5.png,2022-06-21 00:11:47,1 Y,Horiz (V-edge), 8.96,  NaN,  7.2,-26.7,0.0626,0.0626,0.0770,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.11,MTF30,0.081954,,,, ,  2.763, 0.4315, 0.7239, 16.0
imatest_noise0.4_blur4.5.png,2022-06-21 00:11:48,1 Y,Horiz (V-edge), 9.22,  NaN, 13.3,-26.6,0.0622,0.0622,0.2253,,, , ,7% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.081169,,,, ,  3.369, 0.4396, 0.7265,  5.2
imatest_noise0.5_blur4.5.png,2022-06-21 00:11:48,1 Y,Horiz (V-edge), 7.77,  NaN, 11.0,-26.4,0.0679,0.0679,0.3795,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.19,MTF30,0.089624,,,, ,  6.672, 0.0000, 0.4299, 13.2
imatest_noise0.6_blur4.5.png,2022-06-21 00:11:49,1 Y,Horiz (V-edge), 9.59,  NaN, 35.9,-29.6,0.0642,0.0642,0.2694,,, , ,7.2% left of ctr, ,,0.500,  NaN, 0.17,MTF30,0.089156,,,, ,  2.706, 0.0000, 0.4472,  6.6
imatest_noise0.7_blur4.5.png,2022-06-21 00:11:49,1 Y,Horiz (V-edge), 7.98,  NaN, 19.1,-25.8,0.0727,0.0727,0.6696,,, , ,7.2% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.10491,,,, ,  0.219, 0.0000, 0.4536,  9.2
imatest_noise0.8_blur4.5.png,2022-06-21 00:11:50,1 Y,Horiz (V-edge), 9.25,  NaN, 13.1,-22.0,0.0658,0.5644,1.0066,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.27,MTF30,0.082239,,,, ,  1.849, 0.0000, 0.4520, 12.2
imatest_noise0.9_blur4.5.png,2022-06-21 00:11:50,1 Y,Horiz (V-edge), 5.45,  NaN, 41.8,-25.6,0.0806,0.8670,1.5581,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.25438,,,, , -1.078, 0.0000, 0.4845, 27.4
imatest_noise1.0_blur4.5.png,2022-06-21 00:11:51,1 Y,Horiz (V-edge), 5.13,  NaN, 23.1,-24.2,0.0808,0.0808,0.0558,,, , ,7.2% left of ctr, ,,0.500,  NaN, 0.47,MTF30,0.12935,,,, ,  1.993, 0.0000, 0.4851, 24.2
imatest_noise0.0_blur0.0.png,2022-06-21 00:15:54,1 Y,Horiz (V-edge), 0.89,  NaN,  0.0, -3.4,0.6034,0.6034,0.6359,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.75664,,,, ,  4.909, 0.3882, 0.7294,  0.0
imatest_noise0.1_blur0.0.png,2022-06-21 00:15:56,1 Y,Horiz (V-edge), 0.92,  NaN,  1.6, -3.8,0.5671,0.5666,0.5950,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.75517,,,, ,  4.909, 0.3939, 0.7307,  1.2
imatest_noise0.2_blur0.0.png,2022-06-21 00:15:57,1 Y,Horiz (V-edge), 0.95,  NaN,  3.2, -8.2,0.5114,0.5114,0.5251,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.63199,,,, ,  4.934, 0.4010, 0.7326,  2.0
imatest_noise0.3_blur0.0.png,2022-06-21 00:15:57,1 Y,Horiz (V-edge), 0.93,  NaN,  7.7, -9.9,0.5810,0.5810,0.5788,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.19,MTF30,0.88427,,,, ,  4.592, 0.4073, 0.7352,  3.0
imatest_noise0.4_blur0.0.png,2022-06-21 00:15:58,1 Y,Horiz (V-edge), 0.93,  NaN,  8.4,-18.4,0.4801,0.4801,0.4606,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.92807,,,, ,  5.053, 0.4168, 0.7343,  4.0
imatest_noise0.5_blur0.0.png,2022-06-21 00:15:59,1 Y,Horiz (V-edge), 0.98,  NaN, 10.7,-19.5,0.4646,0.4646,0.4101,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.25,MTF30,0.57242,,,, ,  4.754, 0.4193, 0.7337,  6.6
imatest_noise0.6_blur0.0.png,2022-06-21 00:15:59,1 Y,Horiz (V-edge), 0.96,  NaN, 10.1, -3.2,0.4778,0.4734,0.3904,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.28,MTF30,1.0768,,,, ,  4.455, 0.4285, 0.7390,  8.3
imatest_noise0.7_blur0.0.png,2022-06-21 00:16:00,1 Y,Horiz (V-edge), 0.91,  NaN, 11.8, -8.8,0.4835,0.4817,0.3660,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.21,MTF30,0.52203,,,, ,  4.928, 0.4359, 0.7430, 12.7
imatest_noise0.8_blur0.0.png,2022-06-21 00:16:00,1 Y,Horiz (V-edge), 1.16,  NaN, 16.6,-15.8,0.5164,0.5164,0.5709,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.81,MTF30,NaN,,,, ,  4.573, 0.4518, 0.7506,  6.9
imatest_noise0.9_blur0.0.png,2022-06-21 00:16:01,1 Y,Horiz (V-edge), 0.89,  NaN, 33.4,-22.2,0.5115,0.4984,0.5492,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.81,MTF30,0.56897,,,, ,  5.009, 0.4652, 0.7524, 14.3
imatest_noise1.0_blur0.0.png,2022-06-21 00:16:01,1 Y,Horiz (V-edge), 0.77,  NaN, 29.9,-13.8,0.5318,0.5193,0.6907,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.38,MTF30,0.8771,,,, ,  3.819, 0.4812, 0.7550, 20.8
imatest_noise0.0_blur0.5.png,2022-06-21 00:16:02,1 Y,Horiz (V-edge), 1.65,  NaN,  0.0,-15.1,0.3139,0.3139,0.2488,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.4402,,,, ,  4.673, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur0.5.png,2022-06-21 00:16:03,1 Y,Horiz (V-edge), 1.66,  NaN,  1.0,-15.8,0.3102,0.3102,0.2485,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.4502,,,, ,  4.673, 0.3922, 0.7305,  0.8
imatest_noise0.2_blur0.5.png,2022-06-21 00:16:03,1 Y,Horiz (V-edge), 1.79,  NaN,  2.2,-14.9,0.2997,0.2997,0.3180,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.53732,,,, ,  4.648, 0.3949, 0.7314,  2.4
imatest_noise0.3_blur0.5.png,2022-06-21 00:16:04,1 Y,Horiz (V-edge), 1.79,  NaN,  3.2,-15.1,0.2933,0.2933,0.2894,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.12,MTF30,0.47301,,,, ,  4.205, 0.4008, 0.7334,  4.8
imatest_noise0.4_blur0.5.png,2022-06-21 00:16:04,1 Y,Horiz (V-edge), 1.87,  NaN,  6.8,-15.1,0.2933,0.2933,0.2036,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.31,MTF30,0.38185,,,, ,  4.984, 0.4089, 0.7373,  3.5
imatest_noise0.5_blur0.5.png,2022-06-21 00:16:05,1 Y,Horiz (V-edge), 2.15,  NaN, 12.2,-17.3,0.2765,0.2765,0.1847,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.41506,,,, ,  5.090, 0.4123, 0.7401,  3.1
imatest_noise0.6_blur0.5.png,2022-06-21 00:16:05,1 Y,Horiz (V-edge), 2.50,  NaN, 15.8,-20.6,0.2194,0.2194,0.2369,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.26,MTF30,0.46655,,,, ,  4.336, 0.4199, 0.7454,  6.3
imatest_noise0.7_blur0.5.png,2022-06-21 00:16:06,1 Y,Horiz (V-edge), 2.14,  NaN, 17.7,-20.0,0.2438,0.2438,0.2096,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.36,MTF30,0.29697,,,, ,  5.370, 0.4360, 0.7532,  7.7
imatest_noise0.8_blur0.5.png,2022-06-21 00:16:06,1 Y,Horiz (V-edge), 1.94,  NaN, 15.1,  3.1,0.2416,0.2370,0.0994,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.78,MTF30,0.27245,,,, ,  4.567, 0.4464, 0.7596,  9.2
imatest_noise0.9_blur0.5.png,2022-06-21 00:16:07,1 Y,Horiz (V-edge), 2.10,  NaN, 21.2,  0.2,0.2555,0.2472,0.2042,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.77,MTF30,0.38561,,,, ,  4.218, 0.4623, 0.7575, 14.4
imatest_noise1.0_blur0.5.png,2022-06-21 00:16:07,1 Y,Horiz (V-edge), 2.29,  NaN, 21.9,-10.5,0.1921,0.1912,0.8158,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.52,MTF30,0.22177,,,, ,  3.981, 0.0000, 0.4782, 17.7
imatest_noise0.0_blur1.0.png,2022-06-21 00:16:08,1 Y,Horiz (V-edge), 2.73,  NaN,  0.0,-22.1,0.1821,0.1821,0.0120,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.24045,,,, ,  4.505, 0.3882, 0.7294,  0.0
imatest_noise0.1_blur1.0.png,2022-06-21 00:16:08,1 Y,Horiz (V-edge), 2.80,  NaN,  0.9,-22.2,0.1818,0.1818,0.0088,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.24571,,,, ,  4.629, 0.3923, 0.7308,  0.7
imatest_noise0.2_blur1.0.png,2022-06-21 00:16:09,1 Y,Horiz (V-edge), 2.75,  NaN,  2.7,-26.0,0.1933,0.1933,0.0498,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.25295,,,, ,  4.442, 0.3969, 0.7320,  0.8
imatest_noise0.3_blur1.0.png,2022-06-21 00:16:09,1 Y,Horiz (V-edge), 2.75,  NaN,  4.1,-23.4,0.1980,0.1980,0.0831,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.12,MTF30,0.25819,,,, ,  4.828, 0.4035, 0.7336,  1.9
imatest_noise0.4_blur1.0.png,2022-06-21 00:16:10,1 Y,Horiz (V-edge), 2.90,  NaN,  4.7,-25.5,0.1969,0.1969,0.2031,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.19,MTF30,0.2547,,,, ,  4.866, 0.4118, 0.7362,  4.2
imatest_noise0.5_blur1.0.png,2022-06-21 00:16:10,1 Y,Horiz (V-edge), 3.11,  NaN, 13.2,-16.1,0.1734,0.1734,0.1862,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.31,MTF30,0.24276,,,, ,  4.623, 0.4197, 0.7335,  5.3
imatest_noise0.6_blur1.0.png,2022-06-21 00:16:11,1 Y,Horiz (V-edge), 3.84,  NaN, 20.0,-24.3,0.1625,0.1625,0.4017,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.23643,,,, ,  4.779, 0.4277, 0.7373, 10.3
imatest_noise0.7_blur1.0.png,2022-06-21 00:16:11,1 Y,Horiz (V-edge), 2.58,  NaN, 17.4,-41.3,0.1905,0.1905,0.5637,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.23924,,,, ,  4.442, 0.4354, 0.7419, 10.0
imatest_noise0.8_blur1.0.png,2022-06-21 00:16:12,1 Y,Horiz (V-edge), 2.66,  NaN, 19.2,-47.8,0.2303,0.2303,0.7338,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.24,MTF30,0.26843,,,, ,  4.386, 0.4433, 0.7456, 12.3
imatest_noise0.9_blur1.0.png,2022-06-21 00:16:12,1 Y,Horiz (V-edge), 2.22,  NaN, 31.6,-27.4,0.1290,0.6163,1.0842,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.43,MTF30,0.44479,,,, ,  4.255, 0.4553, 0.7531, 13.0
imatest_noise1.0_blur1.0.png,2022-06-21 00:16:13,1 Y,Horiz (V-edge), 1.85,  NaN, 28.1,-18.5,0.1571,0.1571,0.9473,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.83,MTF30,0.43197,,,, ,  4.486, 0.4751, 0.7549, 15.7
imatest_noise0.0_blur1.5.png,2022-06-21 00:16:13,1 Y,Horiz (V-edge), 3.94,  NaN,  0.0,-22.9,0.1295,0.1295,0.0108,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.17202,,,, ,  4.218, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur1.5.png,2022-06-21 00:16:14,1 Y,Horiz (V-edge), 3.95,  NaN,  1.6,-22.8,0.1293,0.1293,0.0316,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.17343,,,, ,  4.617, 0.3928, 0.7307,  1.6
imatest_noise0.2_blur1.5.png,2022-06-21 00:16:14,1 Y,Horiz (V-edge), 4.23,  NaN,  2.2,-24.1,0.1238,0.1238,0.0381,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.17261,,,, ,  4.772, 0.3953, 0.7319,  1.4
imatest_noise0.3_blur1.5.png,2022-06-21 00:16:15,1 Y,Horiz (V-edge), 4.29,  NaN,  2.4,-24.7,0.1262,0.1262,0.1178,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.17244,,,, ,  5.164, 0.4001, 0.7352,  2.5
imatest_noise0.4_blur1.5.png,2022-06-21 00:16:15,1 Y,Horiz (V-edge), 4.28,  NaN,  5.7,-23.3,0.1295,0.1295,0.0511,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.10,MTF30,0.17787,,,, ,  4.386, 0.4109, 0.7385,  3.9
imatest_noise0.5_blur1.5.png,2022-06-21 00:16:16,1 Y,Horiz (V-edge), 4.06,  NaN,  5.2,-23.6,0.1281,0.1281,0.1855,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.27,MTF30,0.17985,,,, ,  4.928, 0.4219, 0.7409,  4.1
imatest_noise0.6_blur1.5.png,2022-06-21 00:16:16,1 Y,Horiz (V-edge), 4.37,  NaN,  6.8,-22.2,0.1207,0.1207,0.2775,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.58,MTF30,0.1691,,,, ,  2.174, 0.4285, 0.7432,  4.9
imatest_noise0.7_blur1.5.png,2022-06-21 00:16:17,1 Y,Horiz (V-edge), 5.13,  NaN, 12.3,-25.9,0.1188,0.1188,0.3634,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.48,MTF30,0.17194,,,, ,  4.897, 0.0000, 0.4431,  6.6
imatest_noise0.8_blur1.5.png,2022-06-21 00:16:17,1 Y,Horiz (V-edge), 5.18,  NaN, 11.0,-23.9,0.1075,0.1075,0.2141,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.30,MTF30,0.15171,,,, ,  0.765, 0.4560, 0.7577,  6.9
imatest_noise0.9_blur1.5.png,2022-06-21 00:16:18,1 Y,Horiz (V-edge), 2.41,  NaN, 13.1,-35.5,0.1811,0.1811,0.4249,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.39,MTF30,0.26128,,,, ,  1.467, 0.4696, 0.7708, 16.2
imatest_noise1.0_blur1.5.png,2022-06-21 00:16:18,1 Y,Horiz (V-edge), 4.68,  NaN, 21.4,-26.1,0.1052,0.6081,1.1636,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.50,MTF30,0.14517,,,, ,  0.470, 0.4707, 0.7420, 14.9
imatest_noise0.0_blur2.0.png,2022-06-21 00:16:19,1 Y,Horiz (V-edge), 5.16,  NaN,  0.0,-23.4,0.1027,0.1027,0.0036,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.13447,,,, ,  3.912, 0.3886, 0.7294,  0.0
imatest_noise0.1_blur2.0.png,2022-06-21 00:16:19,1 Y,Horiz (V-edge), 5.08,  NaN,  1.3,-23.8,0.1040,0.1040,0.0379,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.13646,,,, ,  4.156, 0.3935, 0.7295,  1.1
imatest_noise0.2_blur2.0.png,2022-06-21 00:16:20,1 Y,Horiz (V-edge), 4.95,  NaN,  1.7,-23.6,0.1057,0.1057,0.0949,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.13803,,,, ,  4.255, 0.3992, 0.7303,  1.3
imatest_noise0.3_blur2.0.png,2022-06-21 00:16:20,1 Y,Horiz (V-edge), 4.55,  NaN,  4.2,-23.9,0.1096,0.1096,0.1564,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.19,MTF30,0.14739,,,, ,  3.750, 0.4025, 0.7290,  1.7
imatest_noise0.4_blur2.0.png,2022-06-21 00:16:21,1 Y,Horiz (V-edge), 4.75,  NaN,  3.0,-25.0,0.1084,0.1084,0.1870,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.15,,,, ,  3.481, 0.4050, 0.7350,  3.5
imatest_noise0.5_blur2.0.png,2022-06-21 00:16:21,1 Y,Horiz (V-edge), 5.11,  NaN,  7.5,-24.0,0.1030,0.1030,0.1464,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.31,MTF30,0.14123,,,, ,  4.779, 0.4117, 0.7392,  5.2
imatest_noise0.6_blur2.0.png,2022-06-21 00:16:22,1 Y,Horiz (V-edge), 6.49,  NaN, 11.3,-23.5,0.1013,0.1013,0.2468,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.1319,,,, ,  0.746, 0.4251, 0.7443,  7.5
imatest_noise0.7_blur2.0.png,2022-06-21 00:16:22,1 Y,Horiz (V-edge), 6.06,  NaN, 19.9,-25.4,0.1037,0.1037,0.2527,,, , ,7% left of ctr, ,,0.500,  NaN, 0.35,MTF30,0.14507,,,, ,  1.623, 0.4399, 0.7468,  6.7
imatest_noise0.8_blur2.0.png,2022-06-21 00:16:23,1 Y,Horiz (V-edge), 3.61,  NaN, 22.0,-24.0,0.1184,0.1184,0.4365,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.62,MTF30,0.16887,,,, ,  3.413, 0.4426, 0.7342, 26.5
imatest_noise0.9_blur2.0.png,2022-06-21 00:16:23,1 Y,Horiz (V-edge), 4.15,  NaN, 20.1,-25.1,0.1096,0.1096,0.4016,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.20259,,,, ,  4.853, 0.4623, 0.7388, 21.8
imatest_noise1.0_blur2.0.png,2022-06-21 00:16:24,1 Y,Horiz (V-edge), 5.22,  NaN, 27.5,-25.8,0.1000,0.1000,0.4090,,, , ,7% left of ctr, ,,0.500,  NaN, 0.56,MTF30,0.14144,,,, ,  2.250, 0.0000, 0.4677, 10.6
imatest_noise0.0_blur2.5.png,2022-06-21 00:16:24,1 Y,Horiz (V-edge), 6.34,  NaN,  0.3,-22.4,0.0855,0.0855,0.0041,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.11605,,,, ,  3.887, 0.3904, 0.7294,  0.3
imatest_noise0.1_blur2.5.png,2022-06-21 00:16:25,1 Y,Horiz (V-edge), 6.34,  NaN,  1.2,-22.5,0.0854,0.0854,0.0327,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.01,MTF30,0.11675,,,, ,  3.357, 0.3942, 0.7300,  1.1
imatest_noise0.2_blur2.5.png,2022-06-21 00:16:25,1 Y,Horiz (V-edge), 6.66,  NaN,  1.8,-22.5,0.0843,0.0843,0.0889,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.11565,,,, ,  2.756, 0.3988, 0.7313,  1.5
imatest_noise0.3_blur2.5.png,2022-06-21 00:16:26,1 Y,Horiz (V-edge), 6.38,  NaN,  6.9,-23.0,0.0840,0.0840,0.1244,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.11602,,,, ,  5.314, 0.4033, 0.7338,  2.3
imatest_noise0.4_blur2.5.png,2022-06-21 00:16:26,1 Y,Horiz (V-edge), 6.72,  NaN, 11.9,-23.4,0.0862,0.0862,0.1087,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.12067,,,, ,  4.841, 0.4102, 0.7371,  3.3
imatest_noise0.5_blur2.5.png,2022-06-21 00:16:27,1 Y,Horiz (V-edge), 5.05,  NaN, 16.8,-23.4,0.0868,0.0868,0.5872,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.11802,,,, ,  4.000, 0.4211, 0.7418,  0.7
imatest_noise0.6_blur2.5.png,2022-06-21 00:16:27,1 Y,Horiz (V-edge), 4.97,  NaN, 10.4,-23.2,0.0878,0.0878,0.6679,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.23,MTF30,0.13491,,,, ,  3.856, 0.4299, 0.7393,  4.9
imatest_noise0.7_blur2.5.png,2022-06-21 00:16:28,1 Y,Horiz (V-edge), 5.28,  NaN, 14.5,-21.4,0.0893,0.0893,0.8484,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.23,MTF30,0.1218,,,, ,  1.780, 0.4448, 0.7372, 11.2
imatest_noise0.8_blur2.5.png,2022-06-21 00:16:28,1 Y,Horiz (V-edge), 3.95,  NaN, 28.9,-22.9,0.0861,0.0861,0.6261,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.72,MTF30,0.13009,,,, ,  0.928, 0.4582, 0.7433, 14.8
imatest_noise0.9_blur2.5.png,2022-06-21 00:16:29,1 Y,Horiz (V-edge), 4.43,  NaN, 10.8,-21.3,0.0877,0.0877,0.3142,,, , ,7% left of ctr, ,,0.500,  NaN, 1.07,MTF30,0.12666,,,, ,  2.118, 0.4748, 0.7503,  9.7
imatest_noise1.0_blur2.5.png,2022-06-21 00:16:29,1 Y,Horiz (V-edge), 5.94,  NaN, 29.9,-44.2,0.5146,0.5060,0.5322,,, , ,7% left of ctr, ,,0.500,  NaN, 0.20,MTF30,0.75195,,,, ,  0.639, 0.0000, 0.4704, 34.1
imatest_noise0.0_blur3.0.png,2022-06-21 00:16:30,1 Y,Horiz (V-edge), 7.45,  NaN,  0.9,-22.3,0.0757,0.0757,0.0082,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.10147,,,, ,  2.894, 0.3943, 0.7287,  0.9
imatest_noise0.1_blur3.0.png,2022-06-21 00:16:30,1 Y,Horiz (V-edge), 7.46,  NaN,  1.6,-22.4,0.0754,0.0754,0.0434,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.07,MTF30,0.10092,,,, ,  3.575, 0.3989, 0.7304,  2.0
imatest_noise0.2_blur3.0.png,2022-06-21 00:16:31,1 Y,Horiz (V-edge), 7.90,  NaN,  2.9,-22.5,0.0740,0.0740,0.0997,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.098375,,,, ,  3.257, 0.4030, 0.7306,  2.1
imatest_noise0.3_blur3.0.png,2022-06-21 00:16:31,1 Y,Horiz (V-edge), 7.69,  NaN,  4.6,-22.1,0.0734,0.0734,0.2218,,, , ,7% left of ctr, ,,0.500,  NaN, 0.15,MTF30,0.096082,,,, ,  2.988, 0.4084, 0.7305,  2.2
imatest_noise0.4_blur3.0.png,2022-06-21 00:16:32,1 Y,Horiz (V-edge), 7.43,  NaN,  4.4,-22.2,0.0728,0.0728,0.0861,,, , ,7% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.094854,,,, ,  1.924, 0.4140, 0.7307,  4.8
imatest_noise0.5_blur3.0.png,2022-06-21 00:16:32,1 Y,Horiz (V-edge), 7.65,  NaN,  5.8,-21.2,0.0725,0.0725,0.3644,,, , ,7% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.0925,,,, ,  4.018, 0.0000, 0.4192,  4.0
imatest_noise0.6_blur3.0.png,2022-06-21 00:16:33,1 Y,Horiz (V-edge), 4.43,  NaN, 24.0,-21.9,0.0756,0.0756,0.5775,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.10612,,,, ,  4.287, 0.4353, 0.7381, 12.7
imatest_noise0.7_blur3.0.png,2022-06-21 00:16:33,1 Y,Horiz (V-edge), 7.68,  NaN,  8.3,-23.5,0.0749,0.0749,0.4065,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.19,MTF30,0.10542,,,, ,  1.222, 0.4511, 0.7565, 10.0
imatest_noise0.8_blur3.0.png,2022-06-21 00:16:34,1 Y,Horiz (V-edge), 5.48,  NaN, 49.5,-25.2,0.0750,0.0750,0.5992,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.62,MTF30,0.10659,,,, ,  1.724, 0.0000, 0.4534, 22.6
