File ,Date/time ,PH,ROI Ch,H/V,R10-90,R10-90C,Over-,Over-,MTF50,MTF50P,MTF,Camera,Lens,FL,f-stop,Location,ISO,Misc.,Gamma, ,Chr Aber,Secondary,,Secondary,,EdgeRough,Shutter,Edge,Dark,Light,Under-
imatest_noise0.4_blur0.0.png,2022-06-21 00:15:58,  450,1 Y,Horiz (V-edge),  483,  NaN,  8.4,-18.4,  432,  432,0.461,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.92807,,,, ,  5.053, 0.4168, 0.7343,  4.0
imatest_noise0.5_blur0.0.png,2022-06-21 00:15:59,  450,1 Y,Horiz (V-edge),  460,  NaN, 10.7,-19.5,  418,  418,0.410,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.25,MTF30,0.57242,,,, ,  4.754, 0.4193, 0.7337,  6.6
imatest_noise0.6_blur0.0.png,2022-06-21 00:15:59,  450,1 Y,Horiz (V-edge),  470,  NaN, 10.1, -3.2,  430,  426,0.390,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.28,MTF30,1.0768,,,, ,  4.455, 0.4285, 0.7390,  8.3
imatest_noise0.7_blur0.0.png,2022-06-21 00:16:00,  450,1 Y,Horiz (V-edge),  495,  NaN, 11.8, -8.8,  435,  434,0.366,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.21,MTF30,0.52203,,,, ,  4.928, 0.4359, 0.7430, 12.7
imatest_noise0.8_blur0.0.png,2022-06-21 00:16:00,  450,1 Y,Horiz (V-edge),  389,  NaN, 16.6,-15.8,  465,  465,0.571,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.81,MTF30,NaN,,,, ,  4.573, 0.4518, 0.7506,  6.9
imatest_noise0.9_blur0.0.png,2022-06-21 00:16:01,  450,1 Y,Horiz (V-edge),  505,  NaN, 33.4,-22.2,  460,  449,0.549,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.81,MTF30,0.56897,,,, ,  5.009, 0.4652, 0.7524, 14.3
imatest_noise1.0_blur0.0.png,2022-06-21 00:16:01,  450,1 Y,Horiz (V-edge),  588,  NaN, 29.9,-13.8,  479,  467,0.691,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.38,MTF30,0.8771,,,, ,  3.819, 0.4812, 0.7550, 20.8
imatest_noise0.0_blur0.5.png,2022-06-21 00:16:02,  450,1 Y,Horiz (V-edge),  273,  NaN,  0.0,-15.1,  282,  282,0.249,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.4402,,,, ,  4.673, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur0.5.png,2022-06-21 00:16:03,  450,1 Y,Horiz (V-edge),  271,  NaN,  1.0,-15.8,  279,  279,0.249,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.4502,,,, ,  4.673, 0.3922, 0.7305,  0.8
imatest_noise0.2_blur0.5.png,2022-06-21 00:16:03,  450,1 Y,Horiz (V-edge),  251,  NaN,  2.2,-14.9,  270,  270,0.318,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.53732,,,, ,  4.648, 0.3949, 0.7314,  2.4
imatest_noise0.3_blur0.5.png,2022-06-21 00:16:04,  450,1 Y,Horiz (V-edge),  251,  NaN,  3.2,-15.1,  264,  264,0.289,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.12,MTF30,0.47301,,,, ,  4.205, 0.4008, 0.7334,  4.8
imatest_noise0.4_blur0.5.png,2022-06-21 00:16:04,  450,1 Y,Horiz (V-edge),  240,  NaN,  6.8,-15.1,  264,  264,0.204,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.31,MTF30,0.38185,,,, ,  4.984, 0.4089, 0.7373,  3.5
imatest_noise0.5_blur0.5.png,2022-06-21 00:16:05,  450,1 Y,Horiz (V-edge),  209,  NaN, 12.2,-17.3,  249,  249,0.185,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.41506,,,, ,  5.090, 0.4123, 0.7401,  3.1
imatest_noise0.6_blur0.5.png,2022-06-21 00:16:05,  450,1 Y,Horiz (V-edge),  180,  NaN, 15.8,-20.6,  197,  197,0.237,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.26,MTF30,0.46655,,,, ,  4.336, 0.4199, 0.7454,  6.3
imatest_noise0.7_blur0.5.png,2022-06-21 00:16:06,  450,1 Y,Horiz (V-edge),  210,  NaN, 17.7,-20.0,  219,  219,0.210,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.36,MTF30,0.29697,,,, ,  5.370, 0.4360, 0.7532,  7.7
imatest_noise0.8_blur0.5.png,2022-06-21 00:16:06,  450,1 Y,Horiz (V-edge),  232,  NaN, 15.1,  3.1,  217,  213,0.099,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.78,MTF30,0.27245,,,, ,  4.567, 0.4464, 0.7596,  9.2
imatest_noise0.9_blur0.5.png,2022-06-21 00:16:07,  450,1 Y,Horiz (V-edge),  214,  NaN, 21.2,  0.2,  230,  223,0.204,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.77,MTF30,0.38561,,,, ,  4.218, 0.4623, 0.7575, 14.4
imatest_noise1.0_blur0.5.png,2022-06-21 00:16:07,  450,1 Y,Horiz (V-edge),  196,  NaN, 21.9,-10.5,  173,  172,0.816,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.52,MTF30,0.22177,,,, ,  3.981, 0.0000, 0.4782, 17.7
imatest_noise0.0_blur1.0.png,2022-06-21 00:16:08,  450,1 Y,Horiz (V-edge),  165,  NaN,  0.0,-22.1,  164,  164,0.012,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.24045,,,, ,  4.505, 0.3882, 0.7294,  0.0
imatest_noise0.1_blur1.0.png,2022-06-21 00:16:08,  450,1 Y,Horiz (V-edge),  161,  NaN,  0.9,-22.2,  164,  164,0.009,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.24571,,,, ,  4.629, 0.3923, 0.7308,  0.7
imatest_noise0.2_blur1.0.png,2022-06-21 00:16:09,  450,1 Y,Horiz (V-edge),  164,  NaN,  2.7,-26.0,  174,  174,0.050,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.25295,,,, ,  4.442, 0.3969, 0.7320,  0.8
imatest_noise0.3_blur1.0.png,2022-06-21 00:16:09,  450,1 Y,Horiz (V-edge),  164,  NaN,  4.1,-23.4,  178,  178,0.083,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.12,MTF30,0.25819,,,, ,  4.828, 0.4035, 0.7336,  1.9
imatest_noise0.4_blur1.0.png,2022-06-21 00:16:10,  450,1 Y,Horiz (V-edge),  155,  NaN,  4.7,-25.5,  177,  177,0.203,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.19,MTF30,0.2547,,,, ,  4.866, 0.4118, 0.7362,  4.2
imatest_noise0.5_blur1.0.png,2022-06-21 00:16:10,  450,1 Y,Horiz (V-edge),  145,  NaN, 13.2,-16.1,  156,  156,0.186,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.31,MTF30,0.24276,,,, ,  4.623, 0.4197, 0.7335,  5.3
imatest_noise0.6_blur1.0.png,2022-06-21 00:16:11,  450,1 Y,Horiz (V-edge),  117,  NaN, 20.0,-24.3,  146,  146,0.402,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.23643,,,, ,  4.779, 0.4277, 0.7373, 10.3
imatest_noise0.7_blur1.0.png,2022-06-21 00:16:11,  450,1 Y,Horiz (V-edge),  174,  NaN, 17.4,-41.3,  171,  171,0.564,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.23924,,,, ,  4.442, 0.4354, 0.7419, 10.0
imatest_noise0.8_blur1.0.png,2022-06-21 00:16:12,  450,1 Y,Horiz (V-edge),  169,  NaN, 19.2,-47.8,  207,  207,0.734,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.24,MTF30,0.26843,,,, ,  4.386, 0.4433, 0.7456, 12.3
imatest_noise0.9_blur1.0.png,2022-06-21 00:16:12,  450,1 Y,Horiz (V-edge),  202,  NaN, 31.6,-27.4,  116,  555,1.084,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.43,MTF30,0.44479,,,, ,  4.255, 0.4553, 0.7531, 13.0
imatest_noise1.0_blur1.0.png,2022-06-21 00:16:13,  450,1 Y,Horiz (V-edge),  243,  NaN, 28.1,-18.5,  141,  141,0.947,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.83,MTF30,0.43197,,,, ,  4.486, 0.4751, 0.7549, 15.7
imatest_noise0.0_blur1.5.png,2022-06-21 00:16:13,  450,1 Y,Horiz (V-edge),  114,  NaN,  0.0,-22.9,  117,  117,0.011,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.17202,,,, ,  4.218, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur1.5.png,2022-06-21 00:16:14,  450,1 Y,Horiz (V-edge),  114,  NaN,  1.6,-22.8,  116,  116,0.032,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.17343,,,, ,  4.617, 0.3928, 0.7307,  1.6
imatest_noise0.2_blur1.5.png,2022-06-21 00:16:14,  450,1 Y,Horiz (V-edge),  106,  NaN,  2.2,-24.1,  111,  111,0.038,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.17261,,,, ,  4.772, 0.3953, 0.7319,  1.4
imatest_noise0.3_blur1.5.png,2022-06-21 00:16:15,  450,1 Y,Horiz (V-edge),  105,  NaN,  2.4,-24.7,  114,  114,0.118,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.17244,,,, ,  5.164, 0.4001, 0.7352,  2.5
imatest_noise0.4_blur1.5.png,2022-06-21 00:16:15,  450,1 Y,Horiz (V-edge),  105,  NaN,  5.7,-23.3,  117,  117,0.051,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.10,MTF30,0.17787,,,, ,  4.386, 0.4109, 0.7385,  3.9
imatest_noise0.5_blur1.5.png,2022-06-21 00:16:16,  450,1 Y,Horiz (V-edge),  111,  NaN,  5.2,-23.6,  115,  115,0.185,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.27,MTF30,0.17985,,,, ,  4.928, 0.4219, 0.7409,  4.1
imatest_noise0.6_blur1.5.png,2022-06-21 00:16:16,  450,1 Y,Horiz (V-edge),  103,  NaN,  6.8,-22.2,  109,  109,0.277,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.58,MTF30,0.1691,,,, ,  2.174, 0.4285, 0.7432,  4.9
imatest_noise0.7_blur1.5.png,2022-06-21 00:16:17,  450,1 Y,Horiz (V-edge),   88,  NaN, 12.3,-25.9,  107,  107,0.363,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.48,MTF30,0.17194,,,, ,  4.897, 0.0000, 0.4431,  6.6
imatest_noise0.8_blur1.5.png,2022-06-21 00:16:17,  450,1 Y,Horiz (V-edge),   87,  NaN, 11.0,-23.9,   97,   97,0.214,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.30,MTF30,0.15171,,,, ,  0.765, 0.4560, 0.7577,  6.9
imatest_noise0.9_blur1.5.png,2022-06-21 00:16:18,  450,1 Y,Horiz (V-edge),  187,  NaN, 13.1,-35.5,  163,  163,0.425,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.39,MTF30,0.26128,,,, ,  1.467, 0.4696, 0.7708, 16.2
imatest_noise1.0_blur1.5.png,2022-06-21 00:16:18,  450,1 Y,Horiz (V-edge),   96,  NaN, 21.4,-26.1,   95,  547,1.164,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.50,MTF30,0.14517,,,, ,  0.470, 0.4707, 0.7420, 14.9
imatest_noise0.0_blur2.0.png,2022-06-21 00:16:19,  450,1 Y,Horiz (V-edge),   87,  NaN,  0.0,-23.4,   92,   92,0.004,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.13447,,,, ,  3.912, 0.3886, 0.7294,  0.0
imatest_noise0.1_blur2.0.png,2022-06-21 00:16:19,  450,1 Y,Horiz (V-edge),   89,  NaN,  1.3,-23.8,   94,   94,0.038,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.13646,,,, ,  4.156, 0.3935, 0.7295,  1.1
imatest_noise0.2_blur2.0.png,2022-06-21 00:16:20,  450,1 Y,Horiz (V-edge),   91,  NaN,  1.7,-23.6,   95,   95,0.095,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.13803,,,, ,  4.255, 0.3992, 0.7303,  1.3
imatest_noise0.3_blur2.0.png,2022-06-21 00:16:20,  450,1 Y,Horiz (V-edge),   99,  NaN,  4.2,-23.9,   99,   99,0.156,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.19,MTF30,0.14739,,,, ,  3.750, 0.4025, 0.7290,  1.7
imatest_noise0.4_blur2.0.png,2022-06-21 00:16:21,  450,1 Y,Horiz (V-edge),   95,  NaN,  3.0,-25.0,   98,   98,0.187,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.15,,,, ,  3.481, 0.4050, 0.7350,  3.5
imatest_noise0.5_blur2.0.png,2022-06-21 00:16:21,  450,1 Y,Horiz (V-edge),   88,  NaN,  7.5,-24.0,   93,   93,0.146,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.31,MTF30,0.14123,,,, ,  4.779, 0.4117, 0.7392,  5.2
imatest_noise0.6_blur2.0.png,2022-06-21 00:16:22,  450,1 Y,Horiz (V-edge),   69,  NaN, 11.3,-23.5,   91,   91,0.247,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.1319,,,, ,  0.746, 0.4251, 0.7443,  7.5
imatest_noise0.7_blur2.0.png,2022-06-21 00:16:22,  450,1 Y,Horiz (V-edge),   74,  NaN, 19.9,-25.4,   93,   93,0.253,,, , ,7% left of ctr, ,,0.500,  NaN, 0.35,MTF30,0.14507,,,, ,  1.623, 0.4399, 0.7468,  6.7
imatest_noise0.8_blur2.0.png,2022-06-21 00:16:23,  450,1 Y,Horiz (V-edge),  125,  NaN, 22.0,-24.0,  107,  107,0.436,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.62,MTF30,0.16887,,,, ,  3.413, 0.4426, 0.7342, 26.5
imatest_noise0.9_blur2.0.png,2022-06-21 00:16:23,  450,1 Y,Horiz (V-edge),  108,  NaN, 20.1,-25.1,   99,   99,0.402,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.20259,,,, ,  4.853, 0.4623, 0.7388, 21.8
imatest_noise1.0_blur2.0.png,2022-06-21 00:16:24,  450,1 Y,Horiz (V-edge),   86,  NaN, 27.5,-25.8,   90,   90,0.409,,, , ,7% left of ctr, ,,0.500,  NaN, 0.56,MTF30,0.14144,,,, ,  2.250, 0.0000, 0.4677, 10.6
imatest_noise0.0_blur2.5.png,2022-06-21 00:16:24,  450,1 Y,Horiz (V-edge),   71,  NaN,  0.3,-22.4,   77,   77,0.004,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.11605,,,, ,  3.887, 0.3904, 0.7294,  0.3
imatest_noise0.1_blur2.5.png,2022-06-21 00:16:25,  450,1 Y,Horiz (V-edge),   71,  NaN,  1.2,-22.5,   77,   77,0.033,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.01,MTF30,0.11675,,,, ,  3.357, 0.3942, 0.7300,  1.1
imatest_noise0.2_blur2.5.png,2022-06-21 00:16:25,  450,1 Y,Horiz (V-edge),   68,  NaN,  1.8,-22.5,   76,   76,0.089,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.11565,,,, ,  2.756, 0.3988, 0.7313,  1.5
imatest_noise0.3_blur2.5.png,2022-06-21 00:16:26,  450,1 Y,Horiz (V-edge),   71,  NaN,  6.9,-23.0,   76,   76,0.124,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.11602,,,, ,  5.314, 0.4033, 0.7338,  2.3
imatest_noise0.4_blur2.5.png,2022-06-21 00:16:26,  450,1 Y,Horiz (V-edge),   67,  NaN, 11.9,-23.4,   78,   78,0.109,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.12067,,,, ,  4.841, 0.4102, 0.7371,  3.3
imatest_noise0.5_blur2.5.png,2022-06-21 00:16:27,  450,1 Y,Horiz (V-edge),   89,  NaN, 16.8,-23.4,   78,   78,0.587,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.11802,,,, ,  4.000, 0.4211, 0.7418,  0.7
imatest_noise0.6_blur2.5.png,2022-06-21 00:16:27,  450,1 Y,Horiz (V-edge),   91,  NaN, 10.4,-23.2,   79,   79,0.668,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.23,MTF30,0.13491,,,, ,  3.856, 0.4299, 0.7393,  4.9
imatest_noise0.7_blur2.5.png,2022-06-21 00:16:28,  450,1 Y,Horiz (V-edge),   85,  NaN, 14.5,-21.4,   80,   80,0.848,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.23,MTF30,0.1218,,,, ,  1.780, 0.4448, 0.7372, 11.2
imatest_noise0.8_blur2.5.png,2022-06-21 00:16:28,  450,1 Y,Horiz (V-edge),  114,  NaN, 28.9,-22.9,   77,   77,0.626,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.72,MTF30,0.13009,,,, ,  0.928, 0.4582, 0.7433, 14.8
imatest_noise0.9_blur2.5.png,2022-06-21 00:16:29,  450,1 Y,Horiz (V-edge),  102,  NaN, 10.8,-21.3,   79,   79,0.314,,, , ,7% left of ctr, ,,0.500,  NaN, 1.07,MTF30,0.12666,,,, ,  2.118, 0.4748, 0.7503,  9.7
imatest_noise1.0_blur2.5.png,2022-06-21 00:16:29,  450,1 Y,Horiz (V-edge),   76,  NaN, 29.9,-44.2,  463,  455,0.532,,, , ,7% left of ctr, ,,0.500,  NaN, 0.20,MTF30,0.75195,,,, ,  0.639, 0.0000, 0.4704, 34.1
imatest_noise0.0_blur3.0.png,2022-06-21 00:16:30,  450,1 Y,Horiz (V-edge),   60,  NaN,  0.9,-22.3,   68,   68,0.008,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.10147,,,, ,  2.894, 0.3943, 0.7287,  0.9
imatest_noise0.1_blur3.0.png,2022-06-21 00:16:30,  450,1 Y,Horiz (V-edge),   60,  NaN,  1.6,-22.4,   68,   68,0.043,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.07,MTF30,0.10092,,,, ,  3.575, 0.3989, 0.7304,  2.0
imatest_noise0.2_blur3.0.png,2022-06-21 00:16:31,  450,1 Y,Horiz (V-edge),   57,  NaN,  2.9,-22.5,   67,   67,0.100,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.098375,,,, ,  3.257, 0.4030, 0.7306,  2.1
imatest_noise0.3_blur3.0.png,2022-06-21 00:16:31,  450,1 Y,Horiz (V-edge),   59,  NaN,  4.6,-22.1,   66,   66,0.222,,, , ,7% left of ctr, ,,0.500,  NaN, 0.15,MTF30,0.096082,,,, ,  2.988, 0.4084, 0.7305,  2.2
imatest_noise0.4_blur3.0.png,2022-06-21 00:16:32,  450,1 Y,Horiz (V-edge),   61,  NaN,  4.4,-22.2,   66,   66,0.086,,, , ,7% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.094854,,,, ,  1.924, 0.4140, 0.7307,  4.8
imatest_noise0.5_blur3.0.png,2022-06-21 00:16:32,  450,1 Y,Horiz (V-edge),   59,  NaN,  5.8,-21.2,   65,   65,0.364,,, , ,7% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.0925,,,, ,  4.018, 0.0000, 0.4192,  4.0
imatest_noise0.6_blur3.0.png,2022-06-21 00:16:33,  450,1 Y,Horiz (V-edge),  102,  NaN, 24.0,-21.9,   68,   68,0.577,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.10612,,,, ,  4.287, 0.4353, 0.7381, 12.7
imatest_noise0.7_blur3.0.png,2022-06-21 00:16:33,  450,1 Y,Horiz (V-edge),   59,  NaN,  8.3,-23.5,   67,   67,0.406,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.19,MTF30,0.10542,,,, ,  1.222, 0.4511, 0.7565, 10.0
imatest_noise0.8_blur3.0.png,2022-06-21 00:16:34,  450,1 Y,Horiz (V-edge),   82,  NaN, 49.5,-25.2,   68,   68,0.599,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.62,MTF30,0.10659,,,, ,  1.724, 0.0000, 0.4534, 22.6
imatest_noise0.9_blur3.0.png,2022-06-21 00:16:34,  450,1 Y,Horiz (V-edge),   54,  NaN, 31.0,-24.2,   62,   62,0.317,,, , ,7% left of ctr, ,,0.500,  NaN, 0.92,MTF30,0.089762,,,, ,  2.081, 0.0000, 0.4636, 14.7
imatest_noise1.0_blur3.0.png,2022-06-21 00:16:35,  450,1 Y,Horiz (V-edge),  151,  NaN, 19.0,-21.3,   71,   71,0.740,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.41,MTF30,0.11402,,,, ,  0.915, 0.0000, 0.4674, 16.9
imatest_noise0.0_blur3.5.png,2022-06-21 00:16:35,  450,1 Y,Horiz (V-edge),   55,  NaN,  2.0,-24.1,   63,   63,0.007,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.089794,,,, ,  3.100, 0.3995, 0.7272,  2.5
imatest_noise0.1_blur3.5.png,2022-06-21 00:16:36,  450,1 Y,Horiz (V-edge),   54,  NaN,  3.7,-24.1,   62,   62,0.019,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.09,MTF30,0.089148,,,, ,  3.300, 0.4041, 0.7285,  1.9
imatest_noise0.2_blur3.5.png,2022-06-21 00:16:36,  450,1 Y,Horiz (V-edge),   51,  NaN,  2.2,-24.2,   62,   62,0.044,,, , ,7% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.088214,,,, ,  3.169, 0.4081, 0.7306,  3.7
imatest_noise0.3_blur3.5.png,2022-06-21 00:16:37,  450,1 Y,Horiz (V-edge),   53,  NaN,  5.1,-24.0,   62,   62,0.099,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.089472,,,, ,  3.787, 0.4153, 0.7323,  5.0
imatest_noise0.4_blur3.5.png,2022-06-21 00:16:37,  450,1 Y,Horiz (V-edge),   50,  NaN,  5.9,-24.2,   63,   63,0.168,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.15,MTF30,0.089982,,,, ,  4.972, 0.4233, 0.7351,  3.7
imatest_noise0.5_blur3.5.png,2022-06-21 00:16:38,  450,1 Y,Horiz (V-edge),   50,  NaN,  6.9,-23.2,   65,   65,0.262,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.095735,,,, ,  2.143, 0.4366, 0.7362,  5.6
imatest_noise0.6_blur3.5.png,2022-06-21 00:16:38,  450,1 Y,Horiz (V-edge),   50,  NaN, 10.0,-25.4,   60,   60,0.124,,, , ,7% left of ctr, ,,0.500,  NaN, 0.53,MTF30,0.087035,,,, ,  2.913, 0.0000, 0.4447, 11.8
imatest_noise0.7_blur3.5.png,2022-06-21 00:16:39,  450,1 Y,Horiz (V-edge),   74,  NaN, 17.2,-24.0,   69,   69,0.346,,, , ,7% left of ctr, ,,0.500,  NaN, 0.54,MTF30,0.11626,,,, ,  1.467, 0.0000, 0.4478, 10.1
imatest_noise0.8_blur3.5.png,2022-06-21 00:16:39,  450,1 Y,Horiz (V-edge),   89,  NaN, 17.2,-22.1,   68,   68,0.158,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.10229,,,, ,  2.337, 0.0000, 0.4593, 17.3
imatest_noise0.9_blur3.5.png,2022-06-21 00:16:40,  450,1 Y,Horiz (V-edge),   88,  NaN, 11.2,-32.1,  117,  117,0.077,,, , ,7.1% left of ctr, ,,0.500,  NaN, 1.96,MTF30,0.31711,,,, ,  0.646, 0.0000, 0.4693, 26.5
imatest_noise1.0_blur3.5.png,2022-06-21 00:16:40,  450,1 Y,Horiz (V-edge),   96,  NaN, 49.9,-21.7,   93,  451,0.772,,, , ,7.2% left of ctr, ,,0.500,  NaN, 1.56,MTF30,1.6818,,,, ,  4.193, 0.0000, 0.4855, 21.8
imatest_noise0.0_blur4.0.png,2022-06-21 00:16:41,  450,1 Y,Horiz (V-edge),   50,  NaN,  3.7,-25.5,   58,   58,0.009,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.084242,,,, ,  2.237, 0.4059, 0.7246,  3.5
imatest_noise0.1_blur4.0.png,2022-06-21 00:16:41,  450,1 Y,Horiz (V-edge),   50,  NaN,  4.9,-25.5,   58,   58,0.023,,, , ,7% left of ctr, ,,0.500,  NaN, 0.01,MTF30,0.083873,,,, ,  3.207, 0.4107, 0.7252,  2.2
imatest_noise0.2_blur4.0.png,2022-06-21 00:16:42,  450,1 Y,Horiz (V-edge),   59,  NaN, 20.7,-25.7,   58,   58,0.030,,, , ,7% left of ctr, ,,0.500,  NaN, 0.11,MTF30,0.082908,,,, ,  1.028, 0.4139, 0.7261,  1.9
imatest_noise0.3_blur4.0.png,2022-06-21 00:16:42,  450,1 Y,Horiz (V-edge),   49,  NaN, 10.0,-26.0,   58,   58,0.102,,, , ,7% left of ctr, ,,0.500,  NaN, 0.19,MTF30,0.083116,,,, ,  1.742, 0.4207, 0.7296,  3.2
imatest_noise0.4_blur4.0.png,2022-06-21 00:16:43,  450,1 Y,Horiz (V-edge),   52,  NaN, 15.3,-26.9,   59,   59,0.331,,, , ,7% left of ctr, ,,0.500,  NaN, 0.91,MTF30,0.087571,,,, ,  2.181, 0.4285, 0.7358,  9.1
imatest_noise0.5_blur4.0.png,2022-06-21 00:16:43,  450,1 Y,Horiz (V-edge),   66,  NaN, 14.7,-26.1,   63,   63,0.193,,, , ,7% left of ctr, ,,0.500,  NaN, 0.43,MTF30,0.093174,,,, ,  3.931, 0.4370, 0.7361,  5.2
imatest_noise0.6_blur4.0.png,2022-06-21 00:16:44,  450,1 Y,Horiz (V-edge),   58,  NaN, 33.7,-29.3,   60,   60,0.672,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.35,MTF30,0.093531,,,, ,  1.955, 0.4348, 0.7434,  5.2
imatest_noise0.7_blur4.0.png,2022-06-21 00:16:44,  450,1 Y,Horiz (V-edge),   61,  NaN, 41.8,-26.3,   57,   57,0.563,,, , ,7.1% left of ctr, ,,0.500,  NaN, 1.93,MTF30,0.081937,,,, ,  3.257, 0.0000, 0.4447, 11.3
imatest_noise0.8_blur4.0.png,2022-06-21 00:16:45,  450,1 Y,Horiz (V-edge),   69,  NaN, 19.5,-26.0,   56,   56,0.539,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.57,MTF30,0.080326,,,, ,  2.199, 0.0000, 0.4633, 11.3
imatest_noise0.9_blur4.0.png,2022-06-21 00:16:45,  450,1 Y,Horiz (V-edge),   54,  NaN, 26.2,-26.8,   60,   60,0.551,,, , ,7.1% left of ctr, ,,0.500,  NaN, 1.04,MTF30,0.08801,,,, ,  4.262, 0.0000, 0.4716, 25.8
imatest_noise1.0_blur4.0.png,2022-06-21 00:16:46,  450,1 Y,Horiz (V-edge),   57,  NaN, 32.6,-26.3,   51,   51,0.596,,, , ,7.2% left of ctr, ,,0.500,  NaN, 2.02,MTF30,0.072194,,,, ,  1.498, 0.0000, 0.4889, 16.5
